eventID,hits,eDepTot_keV
806,14,1936.23
622,22,1362.32
807,13,1925.45
623,10,1898.33
624,0,0
625,7,323.365
626,16,1921.56
808,50,1863.76
627,11,1927.54
809,15,1938.1
628,19,1935.8
810,9,778.602
629,14,1934.14
811,6,381.068
630,9,516.75
812,10,1931.79
631,15,1927.1
813,19,1951.3
632,5,338.96
814,15,1932.46
815,11,1936.64
633,19,1755.52
634,13,742.546
816,12,1861.81
635,4,596.954
636,20,1937.73
817,11,1929.14
637,12,1938.74
818,14,1861.61
638,8,619.511
639,14,1268.1
640,13,1940.92
819,22,1609.62
641,12,1853.28
820,3,193.901
642,18,1513.35
821,15,1928.67
643,16,1799.99
822,12,1800.97
644,7,488.312
645,12,1927.23
823,3,202.586
824,9,1936.93
646,13,1173.06
825,15,1933.19
647,7,508.289
826,16,1943.64
648,18,1922.1
827,21,1678.21
649,11,1904.16
650,16,1941.22
828,19,1920.63
651,10,1920.23
829,12,1803.43
652,20,1916.41
830,12,1943.96
653,9,551.678
831,9,1935.85
654,13,1934.49
655,14,1913.55
656,11,1610.77
832,36,1941.89
833,9,1924.83
657,8,396.462
658,10,1937.65
834,18,1932.46
659,16,1921.83
835,12,1940.27
660,8,706.798
661,10,1941.14
662,10,1936.11
836,10,601.45
663,13,1937.92
837,16,1945.49
838,13,1947.2
664,17,1823.08
665,9,1942.93
839,9,507.198
840,12,1942.82
666,6,391.128
667,13,1938.93
841,25,1765.81
668,16,1942.05
892,11,1907.08
842,12,910.125
843,11,1923.22
893,25,1800.81
844,9,676.863
894,10,1923.13
895,5,296.012
845,11,1018.68
896,11,1915.78
846,13,1928.77
897,14,1885.36
847,14,1407.14
898,9,608.978
848,18,1215.63
849,14,1918.86
899,10,1924.45
900,6,392.936
850,15,1282.26
851,15,1937.02
901,36,1942.33
852,18,1914.49
902,11,1935.47
853,11,1924.71
903,13,1937.8
854,11,1940.19
904,12,1826.72
855,23,1914.37
856,9,1916.92
905,27,1627.13
857,10,1936.61
906,16,1928.04
858,10,1893.99
907,16,1945.67
859,4,395.086
908,11,1944.2
909,8,665.638
860,9,549.448
910,10,1925.17
911,10,1943.07
861,15,1335.76
912,12,1945.99
862,14,983.468
863,12,1932.11
913,21,1238.71
914,11,1922.01
864,18,1431.26
915,19,1799.6
916,9,650.663
865,24,1911.5
917,29,1934.89
918,10,1940.02
866,12,1018.54
867,9,1935.55
919,11,1024.47
868,10,1912.69
920,17,1938.06
921,14,1934.33
922,5,240.694
869,20,1942.23
923,8,511.687
870,9,1938.93
871,10,1947.68
924,15,1931.65
872,12,1931.88
925,18,1531.64
873,8,1931.24
926,8,1091.98
874,18,1932.64
927,10,585.993
875,13,1931.22
928,10,601.834
876,9,1932.03
929,20,1946.97
930,15,1927.81
877,3,134.389
931,11,1929.73
932,14,1937.17
933,10,588.65
934,15,1938.87
878,17,1683.07
935,11,1099.48
879,15,1926.19
936,10,828.733
937,11,1928.42
880,6,341.956
881,5,160.907
938,13,1889.85
939,12,1504.9
882,13,1946.3
883,9,1945.2
940,26,1928.58
941,6,331.302
884,10,1933.77
942,13,1910.05
885,16,1924.06
943,4,214.584
886,9,1928.54
944,13,1900.24
945,15,1916.98
887,21,1198.64
946,13,1922.34
888,12,1941.91
947,13,1923.75
889,13,1933.67
948,19,1909.09
890,14,978.478
949,7,998.95
891,13,1939.78
950,11,1946.52
1115,18,1944.65
951,8,1922.61
1116,12,1940.93
1117,5,356.272
952,16,1019.62
1118,5,317.996
953,13,1934.29
1119,9,1036.47
954,18,1916.17
1120,12,1082.18
955,16,1257.67
1121,13,1942
956,3,124.071
1122,19,1053.6
957,9,731.614
1123,21,1936.86
958,18,1851.08
959,5,512.528
1124,8,1844.48
1125,10,1943.29
960,10,1932.92
961,11,1946.66
1126,13,1881.12
962,8,1930.45
963,5,288.749
1127,14,1931.17
964,4,204.798
1128,13,1931.81
1129,13,1941.11
965,20,1866.16
1130,11,1902.5
966,11,1925.16
1131,8,546.061
967,19,1657.01
968,10,1935.91
1132,12,1935.61
969,13,1811.05
1133,11,1944.75
970,15,1929.01
1134,9,662.475
971,6,443.221
972,12,681.085
1135,29,1945.72
973,15,1940.34
1136,15,1944.97
974,21,1938.66
1137,14,1944.68
975,22,1943.07
1138,11,1926.38
976,18,1931.08
1139,11,1936.5
977,16,1796.53
1140,11,1922.49
978,16,1730.1
1141,9,1943.25
979,10,1943.21
1142,17,1942.36
980,11,1922
1143,16,1931.37
981,19,1940.39
982,13,1928.93
1144,19,1940.66
983,10,1933.74
984,16,1917.42
1145,9,976.605
985,17,1936.01
1146,12,1933.17
986,14,1615.04
1147,19,1936.08
987,16,1928.47
1148,12,1794.59
988,17,1343.6
989,12,1944.17
1149,14,1835.13
990,6,345.398
1150,10,1932.02
1151,6,559.004
991,26,1919.07
992,13,1925.92
1152,13,1931.94
1153,4,805.526
993,14,1941.58
994,12,1923.48
1154,10,780.564
995,15,1928.23
1155,9,1466.78
996,14,1940.92
997,9,1686.4
1156,27,1248.8
998,12,1921.14
999,13,1942.1
1157,18,1943.1
1000,10,553.766
1158,9,1433.38
1001,11,708.938
1159,21,1930.41
1160,11,1869.31
1002,17,1373.09
1161,9,1897.79
1003,14,1886.89
1162,4,204.79
1004,7,443.298
1163,10,1905.26
1164,17,1946.99
1005,21,1163.82
1165,10,1897.73
1006,9,1946.4
1007,9,782.192
1166,13,1202.03
1167,18,1927.49
1008,11,793.989
1168,10,1920.84
1169,11,902.763
1170,10,1929.14
1009,17,1687.92
1171,13,1915.48
1010,15,1172.27
1011,11,933.516
1172,13,1779.85
1012,10,702.6
1013,15,1935.81
1173,24,1490.13
1014,17,1935.73
1174,24,1896.52
1015,12,1213.16
1016,5,390.998
1175,17,908.011
1017,16,1944.4
1176,12,1913.9
1018,14,1941.13
1177,11,1927.29
1019,5,253.809
1178,19,1930.28
1020,14,1936.83
1179,7,898.097
1021,10,507.362
1180,11,735.024
1022,14,1806.97
1023,10,1938.67
1181,23,1931.75
1024,12,1925.01
1182,24,1941.51
1025,10,811.549
1183,14,1935.35
1026,9,1937.18
1027,0,0
1184,8,695.339
1028,12,1942.75
1029,10,1940.04
1185,13,1933.04
