eventID,hits,eDepTot_keV
1555,4,1000
1556,3,1000
1691,7,1000
1692,8,1000
1557,6,1000
1693,3,1000
1558,5,1000
1694,8,1000
1559,7,1000
1695,4,674.809
1560,4,1000
1696,5,1000
1784,4,1000
1785,0,0
1697,6,1000
1786,6,1000
1698,4,1000
1787,0,0
1699,5,1000
1700,6,1000
1788,7,1000
1701,6,1000
1789,1,408.868
1702,3,1000
1790,5,680.583
1703,7,1000
1791,5,1000
1704,4,639.935
1792,3,1000
1705,11,1000
1793,5,1000
1706,5,1000
1707,4,1000
1794,3,302.133
1708,6,1000
1795,7,1000
1709,6,1000
1710,5,1000
1796,7,1000
1711,3,1000
1797,5,1000
1798,0,0
1712,17,933.301
1799,6,1000
1713,8,1000
1714,2,177.06
1800,0,0
1715,3,1000
1801,3,1000
1716,0,0
1802,4,1000
1717,6,1000
1718,5,1000
1803,6,1000
1719,0,0
1804,2,748.413
1720,0,0
1805,0,0
1721,9,1000
1806,2,750.33
1807,2,776.666
1722,4,1000
1723,4,1000
1808,5,1000
1724,5,1000
1809,7,1000
1810,4,1000
1725,9,1000
1726,6,1000
1727,5,1000
1811,11,894.459
1728,0,0
1812,0,0
1729,3,1000
1730,5,1000
1813,4,1000
1731,4,1000
1814,3,1000
1732,6,1000
1815,6,1000
1733,4,1000
1816,4,1000
1734,7,1000
1817,8,962.503
1735,5,1000
1818,4,1000
1736,6,1000
1819,4,1000
1737,4,1000
1820,6,1000
1738,5,1000
1821,6,1000
1739,6,1000
1740,4,1000
1822,5,1000
1823,4,1000
1741,6,1000
1742,2,148.859
1824,7,1000
1743,5,1000
1825,4,1000
1826,7,1000
1744,7,1000
1827,0,0
1745,4,1000
1828,6,1000
1746,4,964.234
1829,4,1000
1830,7,1000
1747,9,1000
1831,0,0
1748,5,1000
1832,4,1000
1833,4,1000
1749,4,1000
1834,7,1000
1750,10,1000
1835,5,1000
1751,4,1000
1836,3,1000
1752,0,0
1837,9,1000
1753,7,1000
1838,6,1000
1754,8,1000
1839,4,607.105
1755,5,1000
1840,6,405.939
1756,5,783.619
1841,2,699.642
1757,6,1000
1758,0,0
1842,7,1000
1759,4,1000
1843,5,1000
1760,1,53.8935
1844,6,1000
1761,4,1000
1762,4,1000
1763,4,1000
1845,24,910.883
1764,6,1000
1765,3,570.248
1846,4,1000
1847,4,665.742
1766,4,768.814
1848,5,1000
1767,6,1000
1849,4,1000
1768,4,1000
1769,1,68.7263
1850,1,345.931
1851,5,1000
1770,4,1000
1771,3,1000
1852,6,1000
1772,5,1000
1773,2,793.877
1853,4,1000
1774,3,1000
1854,5,1000
1775,5,1000
1855,0,0
1776,5,1000
1777,3,428.636
1856,3,813.233
1778,2,103.898
1857,5,1000
1779,4,1000
1858,10,1000
